,Date,Time,Type,Stations,Time_code
52,20240412,14:03-14:03,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, MEXICO-LANCE, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['140000']
53,20240412,15:37-15:44,III,"ALASKA-ANCHORAGE, ALASKA-HAARP, ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, GREENLAND, HUMAIN, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['153000']
54,20240412,17:09-17:10,III,"ALASKA-ANCHORAGE, ALASKA-HAARP, BIR, GERMANY-DLR, GREENLAND, HUMAIN, MEXICO-LANCE, SWISS-HEITERSWIL, SWISS-Landschlacht",['170000']
55,20240412,17:49-18:03,VI,"ALASKA-ANCHORAGE, ALASKA-HAARP, BIR, GREENLAND, MEXICO-FCFM-UANL, MEXICO-LANCE, SWISS-HEITERSWIL","['174500', '180000']"
56,20240412,18:23-18:27,III,"ALASKA-ANCHORAGE, ALASKA-HAARP, BIR, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM",['181500']
57,20240412,19:26-19:28,III,"ALASKA-HAARP, BIR, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE",['191500']
58,20240412,19:36-19:51,VI,"ALASKA-HAARP, BIR, GREENLAND, MEXICO-FCFM-UANL, MEXICO-LANCE","['193000', '194500']"
59,20240412,21:08-22:35,VI,"ALASKA-HAARP, (GREENLAND), MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE","['210000', '211500', '213000', '214500', '220000', '221500', '223000']"
60,20240413,00:15-00:26,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-LANCE",['001500']
61,20240413,00:56-01:02,III,"ALASKA-HAARP, Australia-ASSA","['004500', '010000']"
62,20240413,01:37-01:40,III,"ALASKA-HAARP, Australia-ASSA",['013000']
63,20240413,02:35-02:36,III,Australia-ASSA,['023000']
64,20240413,03:17-03:17,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY",['031500']
65,20240413,03:38-03:39,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT",['033000']
66,20240413,04:59-05:03,III,"ALMATY, AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, KASI, MONGOLIA-UB, Malaysia-Banting, SSRT","['044500', '050000']"
