,Date,Time,Type,Stations,Time_code
104,20240715,09:27-10:07,VI,"GERMANY-DLR, GREENLAND, (HUMAIN), INDIA-GAURI, NORWAY-EGERSUND, SWISS-Landschlacht","['091500', '093000', '094500', '100000']"
105,20240715,19:22-19:24,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, BIR, GERMANY-DLR, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, NORWAY-EGERSUND, ROSWELL-NM",['191500']
106,20240716,00:10-00:10,RSP,"ALASKA-COHOE, ALASKA-HAARP",['000000']
107,20240716,07:34-07:34,DCIM,"INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI",['073000']
108,20240716,13:19-13:23,DCIM,"GERMANY-DLR, NORWAY-NY-AALESUND, NORWAY-RANDABERG, USA-BOSTON",['131500']
109,20240716,13:23-13:53,II,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, HURBANOVO, INDIA-UDAIPUR, ITALY-Strassolt, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MRO,  NORWAY-EGERSUND, ROSWELL-NM, RWANDA, SWISS-HB9SCT, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON","['131500', '133000', '134500']"
110,20240716,13:48-14:55,IV,"GREENLAND, *","['134500', '140000', '141500', '143000', '144500']"
111,20240716,20:47-20:47,III,ALASKA-HAARP,['204500']
112,20240716,21:50-21:53,III,"ALASKA-COHOE, ALASKA-HAARP",['214500']
113,20240716,22:08-22:35,II,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM","['220000', '221500', '223000']"
114,20240716,22:27-23:03,IV,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-FCFM-UANL, MEXICO-LANCE","['221500', '223000', '224500', '230000']"
115,20240717,00:17-00:18,RSP,"ALASKA-COHOE, ALASKA-HAARP",['001500']
116,20240717,02:37-02:38,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR, SSRT",['023000']
117,20240717,03:55-03:55,III,"ALASKA-COHOE, (Australia-ASSA), INDIA-OOTY, (INDIA-UDAIPUR), SSRT",['034500']
118,20240717,04:51-04:52,III,"Australia-ASSA, HUMAIN, INDIA-OOTY, (INDIA-UDAIPUR)",['044500']
119,20240717,06:09-06:12,III?,"(ALASKA-ANCHORAGE), ALASKA-COHOE, ALASKA-HAARP, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Australia-ASSA, BIR, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, ITALY-Strassolt, KASI, MRO, Malaysia-Banting, NORWAY-EGERSUND, RWANDA, SSRT, SWISS-CalU, SWISS-HB9SCT, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, USA-BOSTON",['060000']
120,20240717,06:32-06:36,DCIM,"GERMANY-DLR, NORWAY-NY-AALESUND, NORWAY-RANDABERG, USA-BOSTON",['063000']
121,20240717,07:02-07:06,II,(GERMANY-DLR),['070000']
122,20240717,14:29-14:29,III,"GREENLAND, SWISS-Landschlacht, USA-BOSTON",['141500']
123,20240717,18:24-18:25,RSP,MEXICO-LANCE,['181500']
124,20240717,22:36-22:38,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, GREENLAND, MEXART, MEXICO-FCFM-UANL, ROSWELL-NM",['223000']
125,20240717,23:48-23:48,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['234500']
126,20240718,01:38-01:38,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['013000']
127,20240718,02:06.02:07,DCIM,NORWAY-NY-AALESUND,[]
128,20240718,04:30-04:32,III,"Australia-ASSA, FINLAND-Siuntio, [HUMAIN], HURBANOVO, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI, SSRT",['043000']
129,20240718,05:40-05:41,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, AUSTRIA-UNIGRAZ, (BIR), EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, Malaysia-Banting, NORWAY-EGERSUND, RWANDA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht",['053000']
130,20240718,08:54-08:55,III,"BIR, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht",['084500']
131,20240718,11:02-11:03,III,"EGYPT-SpaceAgency, INDIA-GAURI, SWISS-CalU, SWISS-Landschlacht",['110000']
132,20240718,12:21-12:26,III,"EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, GERMANY-DLR, GREENLAND, HUMAIN, HURBANOVO, INDIA-OOTY, INDIA-UDAIPUR, SWISS-CalU, MRO, SWISS-Landschlacht, SWISS-MUHEN, USA-BOSTON",['121500']
133,20240718,16:24-16:28,III,"ALASKA-COHOE, ALASKA-HAARP, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, ITALY-Strassolt, MEXART, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROSWELL-NM, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['161500']
134,20240718,21:02-21:15,VI,ALASKA-HAARP,"['210000', '211500']"
135,20240719,05:58-05:59,III,"EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, HURBANOVO, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI, Malaysia-Banting, SSRT, SWISS-CalU, SWISS-Landschlacht, SWISS-MUHEN",['054500']
136,20240719,07:55-07:55,III,INDIA-GAURI,['074500']
137,20240719,08:18-08:21,III,"GERMANY-DLR, GLASGOW, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SWISS-Landschlacht, TAIWAN-NCU",['081500']
138,20240719,22:32-22:33,III,"ALASKA-COHOE, ALASKA-HAARP",['223000']
139,20240719,23:57-23:57,III,ALASKA-HAARP,['234500']
140,20240720,02:51-02:52,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SSRT",['024500']
141,20240720,06:00-06:08,III,"GERMANY-DLR, INDIA-GAURI, INDIA-UDAIPUR",['060000']
142,20240720,06:54-06:54,III,"Australia-ASSA, GERMANY-DLR, GLASGOW, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, TAIWAN-NCU",['064500']
143,20240720,09:21-09:24,III,"GERMANY-DLR, GLASGOW, INDIA-GAURI",['091500']
144,20240720,10:19-10:20,III,"GERMANY-DLR, GLASGOW",['101500']
145,20240720,14:33-14:33,III,"ALASKA-COHOE, ALASKA-HAARP, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, [HUMAIN], HURBANOVO, ITALY-Strassolt, MEXART,  MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROSWELL-NM, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['143000']
146,20240720,15:22-15:22,III,"ALASKA-COHOE, ALASKA-HAARP, ALGERIA-CRAAG, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, GREENLAND, [HUMAIN], HURBANOVO, ITALY-Strassolt, MEXART,  MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROMANIA, ROSWELL-NM, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, (URUGUAY), USA-BOSTON",['151500']
