,Date,Time,Type,Stations,Time_code
48,20240314,06:00-06:00,III,"AUSTRIA-UNIGRAZ, Australia-ASSA, ETRIA-OE3FLB), AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siunti, Finland-Kempel, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, ROMANIA, RWANDA, SOUTHAFRICA-SANSA, SPAIN-PERALEJOS, SPAIN-SIGUENZA, SWISS-HB9SCT, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['060000']
49,20240310,22:41-22:46,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE","['223000', '224500']"
50,20240311,00:37-00:38,III,Australia-ASSA,['003000']
51,20240311,08:45-08:50,III,"HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND",['084500']
52,20240311,08:54-08:57,II,"INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND",['084500']
53,20240312,06:17-06:18,III,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SRI-Lanka, SSRT",['061500']
54,20240312,09:42-09:44,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, EGYPT-SpaceAgency, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, Malaysia-Banting, (SSRT), SWISS-Landschlacht, (TRIEST)",['093000']
55,20240313,16:26-16:27,III,"GREENLAND, HUMAIN, MEXICO-LANCE",['161500']
56,20240313,23:03-23:04,III,"Australia-ASSA, MEXART, MEXIGYPT-Alexandria, HUMAIN, INDIA-OOTY, SSRT",['230000']
57,20240314,14:18-14:19,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, MEXICO-LANCE, NORWAY-EGERSUND, SWISS-Landschlacht",['141500']
58,20240314,15:22-15:23,III,"GREENLAND, MEXICO-LANCE",['151500']
59,20240314,17:18-17:19,III,"GREENLAND, MEXICO-LANCE",['171500']
60,20240315,00:13-00:15,RBR,"Australia-ASSA, KASI, Malaysia-Banting","['000000', '001500']"
61,20240315,05:13-05:15,RBR,"Australia-ASSA, INDIA-OOTY","['050000', '051500']"
62,20240316,09:27-09:27,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST, USA-BOSTON",['091500']
63,20240316,11:16-11:17,III,"EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, INDIA-GAURI, NORWAY-EGERSUND, (USA-BOSTON)",['111500']
64,20240317,00:36-00:40,III,Australia-ASSA,['003000']
65,20240317,11:07-11:08,III,"GLASGOW, GREENLAND, INDIA-GAURI, NORWAY-EGERSUND, USA-BOSTON",['110000']
67,20240319,03:01-03:02,III,Australia-ASSA,['030000']
68,20240319,13:43-14:12,VI,"GLASGOW, GREENLAND, HUMAIN, (NORWAY-EGERSUND)","['133000', '134500', '140000']"
69,20240319,15:32-15:34,III,"GLASGOW, GREENLAND, HUMAIN, MEXICO-LANCE",['153000']
70,20240319,21:34-21:34,III,"(ALASKA-COHOE), ALASKA-HAARP, MEXART, MEXICO-LANCE",['213000']
71,20240320,00:53-00:58,III,Australia-ASSA,['004500']
72,20240320,01:54-01:55,III,Australia-ASSA,['014500']
73,20240320,15:20-15:21,III,"GLASGOW, MEXICO-LANCE",['151500']
74,20240320,15:33-16:21,CTM,"GLASGOW, GREENLAND, MEXICO-LANCE","['153000', '154500', '160000', '161500']"
75,20240321,01:41-01:41,III,Australia-ASSA,['013000']
76,20240321,04:36-04:45,III,"Australia-ASSA, INDIA-GAURI","['043000', '044500']"
77,20240321,12:39-12:39,III,"EGYPT-Alexandria, (GLASGOW)",['123000']
78,20240321,20:30-20:54,VI,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE","['203000', '204500']"
79,20240321,22:10-22:10,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE",['220000']
80,20240322,08:52-08:57,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, TRIEST",['084500']
81,20240322,09:42-09:43,III,"AUSTRIA-MICHELBACH, EGYPT-SpaceAgency, FINLAND-Siuntio, INDIA-GAURI, INDIA-UDAIPUR, MRO, Malaysia-Banting, SSRT, SWISS-Landschlacht, TRIEST",['093000']
82,20240322,14:31-14:38,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GLASGOW, GREENLAND, HUMAIN, MEXICO-LANCE, MEXICO-LANCE, SWISS-Landschlacht, (TRIEST)",['143000']
83,20240322,14:37-14:39,II,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GLASGOW, GREENLAND, HUMAIN, MEXICO-LANCE, MEXICO-LANCE, SWISS-Landschlacht, (TRIEST)",['143000']
84,20240322,22:49-22:53,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-LANCE",['224500']
85,20240323,01:09-01:12,II,"ALASKA-COHOE, Australia-ASSA",['010000']
86,20240323,01:20-07:30,VI,Australia-ASSA,"['011500', '013000', '014500', '020000', '021500', '023000', '024500', '030000', '031500', '033000', '034500', '040000', '041500', '043000', '044500', '050000', '051500', '053000', '054500', '060000', '061500', '063000', '064500', '070000', '071500', '073000']"
87,20240323,02:15-07:30,CAU,"Australia-ASSA, (HUMAIN), (NORWAY-EGERSUND)","['021500', '023000', '024500', '030000', '031500', '033000', '034500', '040000', '041500', '043000', '044500', '050000', '051500', '053000', '054500', '060000', '061500', '063000', '064500', '070000', '071500', '073000']"
88,20240323,09:25-14:00,CTM,"GLASGOW, HUMAIN","['091500', '093000', '094500', '100000', '101500', '103000', '104500', '110000', '111500', '113000', '114500', '120000', '121500', '123000', '124500', '130000', '131500', '133000', '134500', '140000']"
89,20240323,13:42-13:43,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, (BIR), EGYPT-Alexandria, GLASGOW, GREENLAND, HUMAIN, NORWAY-EGERSUND, SWISS-HEITERSWIL, TRIEST, USA-BOSTON",['133000']
90,20240323,15:56-15:58,V,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, BIR, GLASGOW, GREENLAND, HUMAIN, MEXICO-FCFM-UANL, MEXICO-LANCE, NORWAY-EGERSUND, SWISS-HEITERSWIL, TRIEST, USA-BOSTON",['154500']
91,20240323,18:36-18:36,III,MEXICO-LANCE,['183000']
92,20240323,19:10-19:11,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['190000']
93,20240323,19:53-19:54,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['194500']
94,20240324,02:55-03:11,CTM/II?,"Australia-ASSA, INDIA-OOTY","['024500', '030000']"
95,20240324,07:13-07:17,III,"AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, Malaysia-Banting, SSRT, SWISS-HEITERSWIL, TRIEST","['070000', '071500']"
96,20240324,14:12-14:14,III,"GLASGOW, GREENLAND, HUMAINNORWAY-EGERSUND, ",['140000']
97,20240324,15:24-15:26,III,"GLASGOW, HUMAIN",['151500']
98,20240324,15:33-15:35,III,"GLASGOW, GREENLAND, HUMAIN",['153000']
99,20240324,19:47-19:48,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXICO-LANCE, (USA-ARIZONA-ERAU)",['194500']
100,20240324,21:47-21:49,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['214500']
101,20240324,22:39-22:40,III,"(ALASKA-COHOE), ALASKA-HAARP, (Australia-ASSA)",['223000']
102,20240325,00:05-00:10,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART",['000000']
103,20240325,03:15-03:16,III,"ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-UDAIPUR, KASI, MONGOLIA-UB, Malaysia-Banting, SSRT",['031500']
104,20240325,06:18-06:18,III,"ALMATY, Australia-ASSA, EGYPT-Alexandria, EGYPT-SpaceAgency, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI, SSRT",['061500']
105,20240325,06:32-06:32,III,"ALMATY, Australia-ASSA, EGYPT-Alexandria, EGYPT-SpaceAgency, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SSRT",['063000']
106,20240325,06:43-06:44,V,"ALMATY, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, EGYPT-SpaceAgency, Finland-Kempele, GERMANY-DLR, HUMAIN, HURBANOVO, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI, MONGOLIA-UB, MRO, MRT3, NORWAY-EGERSUND, NORWAY-NY-AALESUND, NORWAY-RANDABERG, ROMANIA, RWANDA, SSRT, SWISS-HEITERSWIL, SWISS-IRSOL, (SWISS-MUHEN), TRIEST",['063000']
107,20240325,14:49-14:50,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, MEXICO-FCFM-UANL, NORWAY-EGERSUND, ROMANIA, SWISS-HEITERSWIL, TRIEST, USA-BOSTON",['144500']
108,20240325,15:17-15:18,III,"GLASGOW, GREENLAND, HUMAIN",['151500']
109,20240325,20:12-20:13,RBR,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXART, MEXICO-LANCE",['200000']
110,20240325,20:47-20:48,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM",['204500']
111,20240325,21:16-21:16,III,"ALASKA-COHOE, ALASKA-HAARP, MEXART, MEXICO-LANCE",['211500']
112,20240325,21:50-21:50,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['214500']
113,20240325,22:11-22:12,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE",['220000']
114,20240325,22:29-22:31,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU","['221500', '223000']"
115,20240325,22:54-22:55,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE",['224500']
116,20240325,23:34-23:34,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['233000']
117,20240326,00:09-00:14,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MONGOLIA-UB, SSRT",['000000']
118,20240326,00:34-00:35,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI, MEXART, MEXICO-LANCE, MONGOLIA-UB, SSRT",['003000']
119,20240326,00:34-00:40,V,"ALASKA-ANCHORAGE, ALASKA-COHOE, Australia-ASSA, KASI, MEXART, MEXICO-LANCE, MONGOLIA-UB, SSRT, USA-ARIZONA-ERA",['003000']
120,20240326,02:20-02:27,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, KASI, MONGOLIA-UB, SSRT",['021500']
121,20240326,03:00-03:52,VI,"ALMATY, ALASKA-COHOE, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, KASI, MONGOLIA-UB, SSRT","['030000', '031500', '033000', '034500']"
122,20240326,04:14-04:15,III,"ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, KASI, MONGOLIA-UB, SSRT","['040000', '041500']"
123,20240326,04:36-04:39,III,"ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, KASI, SSRT",['043000']
124,20240326,05:24-05:25,III,"ALMATY, AUSTRIA-MICHELBACH, EGYPT-Alexandria, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, KASI, ROMANIA, SSRT",['051500']
125,20240326,07:47-07:47,III,"ALMATY, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, Australia-ASSA, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, NORWAY-EGERSUND, SSRT, SWISS-HEITERSWIL, TRIEST",['074500']
126,20240326,10:39-10:41,RBR,SWISS-XRT,['103000']
127,20240326,15:27-15:27,RBR,"GLASGOW, GREENLAND, HUMAIN",['151500']
128,20240326,16:43-16:44,III,"GREENLAND, MEXICO-LANCE",['163000']
129,20240326,22:11-22:11,III,"MEXART, (MEXICO-FCFM-UANL)",['220000']
130,20240326,23:05-23:05,III,MEXART,['230000']
131,20240327,06:04-06:04,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY",['060000']
132,20240327,06:34-06:35,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR",['063000']
133,20240327,08:41-08:41,III,"GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY",['083000']
134,20240327,09:10-09:11,III,"HUMAIN, INDIA-GAURI, INDIA-OOTY",['090000']
135,20240327,09:42-09:46,III,"(ALGERIA-CRAAG), AUSTRIA-UNIGRAZ, EGYPT-Alexandria, EGYPT-SpaceAgency, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, (INDIA-UDAIPUR), TRIEST","['093000', '094500']"
136,20240327,11:24-11:32,III,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, (ROMANIA), SPAIN-PERALEJOS, SWISS-HEITERSWIL, TRIEST, USA-BOSTON","['111500', '113000']"
137,20240327,12:58-12:58,III,"GLASGOW, GREENLAND, HUMAIN",['124500']
138,20240327,15:00-15:05,III,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, FINLAND-Siuntio, (Finland-Kempele), GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, (HURBANOVO), MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROMANIA, SPAIN-PERALEJOS, SWISS-HEITERSWIL, TRIEST, (USA-ARIZONA-ERAU), USA-BOSTON",['150000']
139,20240327,17:13-17:14,III,"GREENLAND, MEXICO-LANCE",['170000']
140,20240327,19:09-19:10,III,ALASKA-HAARP,['190000']
141,20240327,19:30-19:31,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND",['193000']
142,20240327,19:50-19:52,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXICO-FCFM-UANL",['194500']
143,20240327,20:35-20:35,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERA",['203000']
144,20240327,21:18-21:19,III,"ALASKA-COHOE, ALASKA-HAARP, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE",['211500']
145,20240327,23:14-23:16,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE","['230000', '231500']"
146,20240327,23:43-23:58,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI, Malaysia-Banting","['233000', '234500']"
147,20240328,00:06-00:06,RBR,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI, MEXART, MONGOLIA-UB, SSRT",['000000']
148,20240328,00:47-00:48,III,Australia-ASSA,['004500']
149,20240328,04:01-04:03,III,Australia-ASSA,['040000']
150,20240328,06:02-06:04,III,"ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, (ROMANIA), SRI-Lanka, SSRT, (SWISS-HEITERSWIL)",['060000']
151,20240328,09:40-09:42,III,"ALGERIA-CRAAG, ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, ROMANIA, SPAIN-PERALEJOS, SRI-Lanka, SSRT, (SWISS-HB9SCT), SWISS-HEITERSWIL, (SWISS-IRSOL), TRIEST",['093000']
152,20240328,10:37-10:37,III,"GERMANY-DLR, GLASGOW, (GREENLAND), HUMAIN, NORWAY-EGERSUND, SWISS-HEITERSWIL, USA-BOSTON",['103000']
153,20240328,11:35-11:35,III,"GERMANY-DLR, GLASGOW, (GREENLAND), HUMAIN, NORWAY-EGERSUND, SWISS-HEITERSWIL, USA-BOSTON",['113000']
154,20240328,16:05-16:05,III,"GREENLAND, MEXICO-LANCE",['160000']
155,20240328,17:00-17:01,III,"ALASKA-COHOE, ALASKA-HAARP, (AUSTRIA-UNIGRAZ), (BIR), GERMANY-DLR, GLASGOW, GREENLAND, (MEXART), MEXICO-FCFM-UANL, MEXICO-LANCE, SWISS-HEITERSWIL",['170000']
156,20240328,19:26-19:27,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXICO-LANCE",['191500']
157,20240328,20:35-20:35,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['203000']
158,20240328,20:47-20:51,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU",['204500']
159,20240328,22:16-22:28,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE",['221500']
160,20240328,23:17-23:59,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE","['231500', '233000', '234500']"
161,20240329,00:04-00:04,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['000000']
162,20240329,00:52-00:55,V,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI, MEXART, MEXICO-LANCE, SRI-Lanka, SSRT, (USA-ARIZONA-ERAU)",['004500']
163,20240329,02:18-02:21,III,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, KASI, INDIA-OOTY, INDIA-UDAIPUR, Malaysia-Banting, SRI-Lanka, SSRT",['021500']
164,20240329,02:35-02:36,III,Australia-ASSA,['023000']
165,20240329,03:06-03:07,III,"Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR",['030000']
166,20240329,03:40-03:47,III,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR, SRI-Lanka, SSRT","['033000', '034500']"
167,20240329,10:00-10:01,III,"GERMANY-DLR, GLASGOW, HUMAIN, NORWAY-EGERSUND",['100000']
168,20240329,10:37-10:38,III,"GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-UDAIPUR, NORWAY-EGERSUND, USA-BOSTON",['103000']
169,20240329,13:23-13:32,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, MEXART, MEXICO-LANCE, MRO, NORWAY-EGERSUND, (SPAIN-PERALEJOS), SWISS-HEITERSWIL, TRIEST, USA-BOSTON","['131500', '133000']"
