,Date,Time,Type,Stations,Time_code
0,20240201,00:13-00:14,III,Australia-ASSA,['000000']
1,20240201,02:06-02:09,III,"Australia-ASSA, MONGOLIA-UB, SRI-Lanka, SSRT",['020000']
2,20240201,02:21-02:27,III,"Australia-ASSA, SRI-Lanka",['021500']
3,20240201,02:49-03:28,VI,Australia-ASSA,"['024500', '030000', '031500']"
4,20240201,03:37-03:46,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SSRT","['033000', '034500']"
5,20240201,04:06-04:12,III,Australia-ASSA,['040000']
6,20240201,05:24-05:33,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SRI-Lanka, SSRT","['051500', '053000']"
7,20240201,06:08-06:11,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SSRT",['060000']
8,20240201,07:22-07:27,III,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SRI-Lanka, SSRT, TRIEST",['071500']
9,20240201,07:38-07:59,VI,"AUSTRIA-UNIGRAZ, Australia-ASSA, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SSRT, TRIEST","['073000', '074500']"
10,20240201,08:05-08:09,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SSRT, SWISS-Landschlacht, TRIEST",['080000']
11,20240201,09:09-09:10,III,"AUSTRIA-UNIGRAZ, Australia-ASSA, GERMANY-DLR, [HUMAIN], INDIA-GAURI, INDIA-OOTY, TRIEST",['090000']
12,20240201,09:27-09:28,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, SRI-Lanka, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['091500']
13,20240201,11:29-11:42,VI,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, [HUMAIN], INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, SPAIN-PERALEJOS, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['111500', '113000']"
14,20240201,12:47-12:48,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, [HUMAIN], MEXICO-LANCE",['124500']
15,20240201,14:13-14:14,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, BIR, GERMANY-DLR, GLASGOW, GREENLAND, [HUMAIN], MEXICO-LANCE, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['140000']
16,20240201,14:58-15:01,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, BIR, GERMANY-DLR, GLASGOW, GREENLAND, [HUMAIN], MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, SPAIN-PERALEJOS, (SWISS-IRSOL), SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-ARIZONA-ERAU","['144500', '150000']"
17,20240201,16:45-16:50,III,"GREENLAND, MEXICO-FCFM-UANL, MEXICO-LANCE",['164500']
18,20240201,17:13-17:15,III,"GREENLAND, MEXICO-FCFM-UANL, MEXICO-LANCE, USA-ARIZONA-ERAU","['170000', '171500']"
