,Date,Time,Type,Stations,Time_code
31,20240905,13:03-13:07,III,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-UDAIPUR, ITALY-Strassolt, MEXART, MEXICO-LANCE, MRO, NORWAY-EGERSUND, (ROMANIA), RWANDA, SPAIN-PERALEJOS, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON, UZBEKISTAN",['130000']
32,20240905,14:03-14:04,III,"BIR, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, MRO, SWISS-HEITERSWIL, SWISS-MUHEN, USA-BOSTON",['140000']
33,20240905,15:56-15:57,III ,GREENLAND,['154500']
34,20240905,17:39-17:42,III,"(ALASKA-ANCHORAGE), ALASKA-COHOE, ALASKA-HAARP, (BIR), (GERMANY-DLR), (GLASGOW), ROSWELL-NM",['173000']
35,20240905,18:02-18:42,VI,"(ALASKA-ANCHORAGE), ALASKA-COHOE, ALASKA-HAARP, (BIR), GLASGOW, GREENLAND, MEXART, MEXICO-FCFM-UAN, MEXICO-LANCE","['180000', '181500', '183000']"
36,20240905,19:49-19:50,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['194500']
37,20240905,20:39-20:52,VI,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE","['203000', '204500']"
38,20240905,21:29-21:55,VI,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, ROSWELL-NM","['211500', '213000', '214500']"
39,20240905,22:29-22:29,III,"ALASKA-COHOE, ALASKA-HAARP",['221500']
40,20240905,23:15-23:20,III,"ALASKA-COHOE, ALASKA-HAARP",['231500']
41,20240906,00:45-00:46,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, ROSWELL-NM, SSRT, TAIWAN-NCU",['004500']
42,20240906,01:05-01:10,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI, Malaysia-Banting, SSRT, TAIWAN-NCU",['010000']
43,20240906,03:05-03:06,III,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT, TAIWAN-NCU, UZBEKISTAN",['030000']
44,20240906,03:55-03:56,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT, TAIWAN-NCU",['034500']
45,20240906,06:16-06:18,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, SSRT, SWISS-Landschlacht",['061500']
46,20240906,09:16-09:19,III,"ALGERIA-CRAAG, ALMATY, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, Croatia-Visnjan, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, Finland-Kempele, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, INDIA-GAURI, INDIA-OOTY, ITALY-Strassolt, MRO, MRT1, Malaysia-Banting, NORWAY-EGERSUND, ROMANIA, SOUTHAFRICA-SANSA, SSRT, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TAIWAN-NCU, TRIEST, USA-BOSTON, UZBEKISTAN",['091500']
47,20240906,10:31-10:32,III,"ALMATY, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, SOUTHAFRICA-SANSA, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['103000']
48,20240906,11:18-11:39,III,"AUSTRIA-OE3FLB, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, SOUTHAFRICA-SANSA, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON","['111500', '113000']"
49,20240906,12:46-12:47,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, (ITALY-Strassolt), SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['124500']
50,20240906,14:00-14:13,VI,"ALGERIA-CRAAG, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, Croatia-Visnjan, EGYPT-Alexandria, FINLAND-Siuntio, Finland-Kempele, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, ITALY-Strassolt, MEXART, MEXICO-FCFM-UAN, MEXICO-LANCE, NORWAY-EGERSUND, POLAND-Grotniki, ROMANIA, ROSWELL-NM, SOUTHAFRICA-SANSA, SPAIN-PERALEJOS, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['140000']
51,20240906,15:23-15:25,III,"ALASKA-COHOE, ALASKA-HAARP, ALGERIA-CRAAG, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, Croatia-Visnjan, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, ITALY-Strassolt, MEXART, MEXICO-FCFM-UAN, MEXICO-LANCE, ROMANIA, ROSWELL-NM, (SOUTHAFRICA-SANSA), SPAIN-PERALEJOS, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['151500']
52,20240906,17:46-17:48,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXICO-LANCE, ROSWELL-NM",['174500']
53,20240906,19:55-19:57,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXICO-LANCE",['194500']
54,20240906,21:41-21:42,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['213000']
55,20240906,22:23-22:24,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, ROSWELL-NM",['221500']
56,20240906,23:36-23:37,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, ROSWELL-NM",['233000']
57,20240907,00:28-00:28,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, TAIWAN-NCU",['001500']
58,20240907,01:13-01:34,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, TAIWAN-NCU","['010000', '011500', '013000']"
59,20240907,02:56-02:56,III,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SSRT, TAIWAN-NCU, (UZBEKISTAN)",['024500']
60,20240907,12:26-12:27,III,"RWANDA, *",['121500']
61,20240907,21:08-21:09,III,"ALASKA-COHOE, *",['210000']
62,20240908,00:58-00:59,II,(Australia-ASSA),['004500']
63,20240908,11:15-11:17,III,"ALGERIA-CRAAG, ALMATY, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, ITALY-Strassolt, MRO, NORWAY-EGERSUND, SPAIN-PERALEJOS, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['111500']
64,20240908,15:14-15:15,DCIM,"GERMANY-DLR, NORWAY-RANDABERG, USA-BOSTON","['150000', '151500']"
65,20240908,17:37-17:37,III,"ALASKA-COHOE, ALASKA-HAARP, GLASGOW, GREENLAND",['173000']
66,20240909,05:08-05:32,II,"(ALMATY), AUSTRIA-UNIGRAZ, Australia-ASSA, GERMANY-DLR, INDIA-OOTY, INDIA-UDAIPUR, (MONGOLIA-UB), SSRT, (SWISS-CalU), SWISS-HEITERSWIL, (SWISS-Landschlacht), TAIWAN-NCU","['050000', '051500', '053000']"
67,20240909,09:07-09:11,III,"INDIA-GAURI, *",['090000']
68,20240909,10:04-10:05,III,"ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, (ITALY-Strassolt), NORWAY-EGERSUND, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON, UZBEKISTAN",['100000']
69,20240909,11:00-11:01,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, NORWAY-EGERSUND, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON, UZBEKISTAN",['110000']
70,20240909,12:07-12:09,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, NORWAY-EGERSUND, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON, UZBEKISTAN",['120000']
71,20240909,15:48-15:49,III,"ALASKA-HAARP, AUSTRIA-UNIGRAZ, BIR, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, MEXART, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['154500']
72,20240909,17:47-17:57,VI,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND",['174500']
73,20240909,23:15-23:59,IV,"ALASKA-HAARP, Australia-ASSA, KASI","['231500', '233000', '234500']"
74,20240909,23:38-23:40,III,"ALASKA-HAARP, *",['233000']
75,20240909,23:45-23:59,II,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['234500']
76,20240910,00:00-00:13,IV,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI, Malaysia-Banting",['000000']
77,20240910,00:09-00:57,CTM,Australia-ASSA,"['000000', '001500', '003000', '004500']"
78,20240910,00:36-00:36,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, KASI",['003000']
79,20240910,02:32-02:32,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY",['023000']
80,20240910,04:07-04:07,REM,"Interesting burst below, looks a bit man-made. Needs further investigation. NOAA reports RBR",['040000']
81,20240910,04:07-04:07,RSP,"Australia-ASSA, INDIA-GAURI, KASI, Malaysia-Banting, ROMANIA, SSRT, UZBEKISTAN",['040000']
82,20240910,12:01-12:01,III,"GERMANY-DLR, GLASGOW, USA-BOSTON",['120000']
83,20240911,01:06-02:24,CTM,Australia-ASSA,"['010000', '011500', '013000', '014500', '020000', '021500']"
84,20240911,04:47-04:48,III,"ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI, MONGOLIA-UB, MRT1, Malaysia-Banting, SSRT, TAIWAN-NCU",['044500']
85,20240911,09:23-09:23,RBR,"HUMAIN, INDIA-GAURI, (SOUTHAFRICA-SANSA)",['091500']
86,20240911,13:36-13:37,III,"AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, MEXART, MEXICO-LANCE, NORWAY-EGERSUND, ROMANIA, SOUTHAFRICA-SANSA, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, TRIEST, USA-BOSTON",['133000']
87,20240911,18:39-18:41,III,"ALASKA-COHOE, ALASKA-HAARP",['183000']
88,20240912,01:28-01:36,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA","['011500', '013000']"
89,20240912,02:56-02:56,III,Australia-ASSA,['024500']
90,20240912,04:01-04:02,III,Australia-ASSA,['040000']
91,20240912,05:38-05:39,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR",['053000']
92,20240912,06:30-06:31,III,"Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND",['063000']
93,20240912,09:33-09:34,III,"GERMANY-DLR, EGYPT-SpaceAgency, SOUTHAFRICA-SANSA, UZBEKISTAN",['093000']
94,20240912,14:01-14:03,III,"GLASGOW, *",['140000']
95,20240912,14:41-14:42,RSP,"AUSTRIA-UNIGRAZ, GLASGOW, GREENLAND, HUMAIN, MEXICO-LANCE",['143000']
96,20240912,19:47-19:48,III,"ALASKA-COHOE, ALASKA-HAARP",['194500']
97,20240912,23:04-23:05,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['230000']
98,20240913,02:36-02:37,III,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, KASI, Malaysia-Banting, SSRT, UZBEKISTAN",['023000']
99,20240913,04:19-04:41,VI,"ALMATY, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SSRT, TAIWAN-NCU, UZBEKISTAN","['041500', '043000']"
100,20240913,05:52-05:53,III,"ALMATY, AUSTRIA-MICHELBACH, Australia-ASSA, INDIA-UDAIPUR, Malaysia-Banting, ROMANIA, SSRT",['054500']
101,20240913,07:24-07:24,III,"ALMATY, AUSTRIA-MICHELBACH, Croatia-Visnjan, GLASGOW, HUMAIN, INDIA-UDAIPUR, Malaysia-Banting, ROMANIA, SOUTHAFRICA-SANSA, SSRT, UZBEKISTAN",['071500']
102,20240913,07:56-07:57,III,"ALMATY, AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SOUTHAFRICA-SANSA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, TAIWAN-NCU, TRIEST, UZBEKISTAN",['074500']
103,20240913,09:09-09:12,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, SWISS-HEITERSWIL, TAIWAN-NCU, TRIEST, (UZBEKISTAN)",['090000']
104,20240913,09:46-11:50,CTM,"GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, SWISS-HEITERSWIL, SWISS-Landschlacht, USA-BOSTON","['094500', '100000', '101500', '103000', '104500', '110000', '111500', '113000', '114500']"
105,20240913,10:41-10:41,III,"GERMANY-DLR, *",['103000']
106,20240913,14:06-14:07,III,"AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, Croatia-Visnjan, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, MEXART, MEXICO-LANCE, (SWISS-CalU), SWISS-HEITERSWIL, SWISS-Landschlacht, TRIEST, USA-BOSTON",['140000']
107,20240914,08:03-08:03,III,"HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND",['080000']
108,20240914,12:07-12:09,III,"GERMANY-DLR, *",['120000']
109,20240914,14:13-14:14,III,"GREENLAND, *",['140000']
110,20240914,15:19-15:35,III,"AUSTRIA-UNIGRAZ, *","['151500', '153000']"
111,20240914,15:37-15:41,CTM,"HUMAIN, *",['153000']
112,20240914,22:08-22:08,III,"ALASKA-COHOE, *",['220000']
113,20240914,23:55-23:576,III,"ALASKA-HAARP, *","['234500', '240000', '241500', '243000', '244500', '250000', '251500', '253000', '254500', '260000', '261500', '263000', '264500', '270000', '271500', '273000', '274500', '280000', '281500', '283000', '284500', '290000', '291500', '293000', '294500', '300000', '301500', '303000', '304500', '310000', '311500', '313000', '314500', '320000', '321500', '323000']"
114,20240915,00:24-00:35,VI,"ALASKA-COHOE, *","['001500', '003000']"
115,20240915,01:42-02:02,VI,"ALASKA-HAARP, *","['013000', '014500', '020000']"
116,20240915,08:16-08:17,III,"ALMATY, *",['081500']
117,20240916,04:35-04:42,III,"Australia-ASSA, *",['043000']
118,20240916,05:18-06:05,VI,"HUMAIN, *","['051500', '053000', '054500', '060000']"
119,20240916,07:23-07:23,III,"NORWAY-EGERSUND, *",['071500']
120,20240916,13:36-13:55,VI,"GERMANY-DLR, *","['133000', '134500']"
121,20240916,21:23-21:27,III,"MEXICO-LANCE, *",['211500']
122,20240916,23:36-23:47,VI,"Australia-ASSA, *","['233000', '234500']"
123,20240917,09:55-10:03,III,"GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, UZBEKISTAN, *","['094500', '100000']"
124,20240918,02:08-02:12,III,"ALASKA-COHOE, (ALASKA-HAARP), Australia-ASSA, INDIA-UDAIPUR, SSRT, (UZBEKISTAN)",['020000']
125,20240918,10:30-10:32,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, (SWISS-MUHEN), TRIEST, USA-BOSTON, UZBEKISTAN",['103000']
126,20240918,14:22-14:31,VI,"GLASGOW, GREENLAND, HUMAIN","['141500', '143000']"
127,20240918,23:38-23:38,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['233000']
128,20240919,08:15-08:17,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, (BIR), EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, (SWISS-MUHEN), (TAIWAN-NCU), TRIEST, UZBEKISTAN",['081500']
129,20240920,05:54-05:55,III,"Australia-ASSA, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR",['054500']
130,20240920,11:24-11:24,III,"GLASGOW, *",['111500']
131,20240920,11:45-11:46,RSP,"GLASGOW, *",['114500']
132,20240921,10:30-10:30,III,"AUSTRIA-UNIGRAZ, BIR, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, (SWISS-CalU), SWISS-HEITERSWIL, SWISS-Landschlacht, TRIEST, USA-BOSTON",['103000']
133,20240921,17:58-17:59,III,"GREENLAND, MEXICO-LANCE",['174500']
134,20240921,20:28-20:39,VI,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE","['201500', '203000']"
135,20240921,22:40-22:40,III,"ALASKA-COHOE, ALASKA-HAARP",['223000']
136,20240922,01:16-01:28,VI,Australia-ASSA,['011500']
137,20240922,03:01-03:14,VI,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR",['030000']
138,20240922,06:46-06:46,III,"Australia-ASSA, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht, TAIWAN-NCU, TRIEST, UZBEKISTAN",['064500']
139,20240922,08:36-08:38,III,"AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, ROMANIA, RWANDA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, TAIWAN-NCU, TRIEST, UZBEKISTAN",['083000']
140,20240922,10:32-10:52,VI,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, RWANDA, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, TRIEST, USA-BOSTON, UZBEKISTAN","['103000', '104500']"
141,20240922,10:36-10:37,V,"AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, GREENLAND, GERMANY-DLR, MRO, NORWAY-EGERSUND, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, USA-BOSTON",['103000']
142,20240922,10:51-10:52,III,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, RWANDA, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, TRIEST, USA-BOSTON, UZBEKISTAN",['104500']
143,20240922,18:26-18:26,RSP,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXICO-FCFM-UNACH, MEXICO-LANCE, ROSWELL-NM",['181500']
144,20240922,21:19-21:45,VI,"(ALASKA-ANCHORAGE), ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-FCFM-UANL, MEXICO-FCFM-UNACH, MEXICO-LANCE, ROSWELL-NM","['211500', '213000', '214500']"
145,20240923,00:19-00:19,III,KASI,['001500']
146,20240923,01:16-01:16,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['011500']
147,20240923,07:54-07:56,U,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, (SSRT), SWISS-HEITERSWIL, SWISS-Landschlacht, TAIWAN-NCU, TRIEST",['074500']
148,20240923,15:47-15:47,III,"(BIR), GLASGOW, GREENLAND, HUMAIN, (MEXICO-FCFM-UNACH), MEXICO-LANCE, (TRIEST)",['154500']
149,20240924,03:05-03:05,III,"Australia-ASSA, INDIA-GAURI",['030000']
150,20240924,03:42-03:47,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, MONGOLIA-UB, SSRT, TAIWAN-NCU","['033000', '034500']"
151,20240924,11:35-11:36,III,"AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, GLASGOW, GREENLAND, GERMANY-DLR, HUMAIN, MRO, NORWAY-EGERSUND, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, TRIEST, USA-BOSTON",['113000']
