,Date,Time,Type,Stations,Time_code
17,20240802,02:33-02:34,III,"ALMATY, *",['023000']
18,20240802,03:55-03:56,III,"AUSTRIA-MICHELBACH, *",['034500']
19,20240802,04:29-04:31,III,"FINLAND-Siuntio, *","['041500', '043000']"
20,20240802,04:43-04:43,III,"ALMATY, *",['043000']
21,20240802,04:48-04:59,II,"AUSTRIA-UNIGRAZ, GERMANY-DLR, HUMAIN, INDIA-OOTY, MONGOLIA-UB, SSRT, (TAIWAN-NCU)",['044500']
22,20240802,05:08-05:09,III,"ALMATY, AUSTRIA-MICHELBACH, Australia-ASSA, EGYPT-Alexandria, KASI, Malaysia-Banting, SSRT",['050000']
23,20240802,07:58-07:58,III,"GERMANY-DLR, *",['074500']
24,20240802,11:17-11:20,III,"GLASGOW, *",['111500']
25,20240802,12:58-13:01,III,"SWISS-CalU, *","['124500', '130000']"
26,20240802,13:35-13:38,III,"USA-BOSTON, *",['133000']
27,20240802,15:45-15:46,III,"HUMAIN, *",['154500']
28,20240802,17:36-17:37,III,"MEXICO-LANCE, *",['173000']
29,20240802,18:02-18:09,III,"ALASKA-HAARP, *",['180000']
30,20240803,03:39-03:39,III,Australia-ASSA,['033000']
31,20240803,06:18-06:18,III,"SSRT, *",['061500']
32,20240803,06:34-06:34,III,"ALMATY, *",['063000']
33,20240803,06:58-06:59,III,"EGYPT-Alexandria, *",['064500']
34,20240803,09:28-09:28,III,"HUMAIN, *",['091500']
35,20240803,12:44-12:50,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, NORWAY-EGERSUND, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, USA-BOSTON","['123000', '124500']"
36,20240803,13:10-13:11,III,"BIR, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['130000']
37,20240803,14:53-14:55,III,"ALASKA-COHOE, ALASKA-HAARP, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, Finland-Kempele, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, (ITALY-Strassolt), MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROSWELL-NM, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['144500']
38,20240803,17:08-17:08,III,"ALASKA-COHOE, ALASKA-HAARP, BIR, GERMANY-DLR, GLASGOW, GREENLAND, MEXICO-LANCE, ROSWELL-NM, SWISS-HEITERSWIL, SWISS-Landschlacht, USA-BOSTON",['170000']
39,20240803,18:35-18:37,III,"GLASGOW, MEXART, ROSWELL-NM",['183000']
40,20240803,20:35-20:35,III,"ALASKA-HAARP, *",['203000']
41,20240803,21:23-21:23,III,"ALASKA-COHOE, *",['211500']
42,20240803,23:43-23:44,III,"ALASKA-HAARP, *",['233000']
43,20240804,04:32-04:33,III,"ALMATY, *",['043000']
44,20240804,05:40-05:41,III,"INDIA-GAURI, *",['053000']
45,20240804,07:56-07:56,III,"TRIEST, *",['074500']
46,20240804,08:45-08:51,III,"GLASGOW, *",['084500']
47,20240804,11:08-11:08,III,"AUSTRIA-OE3FLB, *",['110000']
48,20240804,11:39-11:43,III,"ALGERIA-CRAAG, *",['113000']
49,20240804,12:51-12:58,III,"GLASGOW, *",['124500']
50,20240804,13:34-13:40,III,"GLASGOW, *",['133000']
51,20240804,14:12-15:03,CTM,"GERMANY-DLR, *","['140000', '141500', '143000', '144500', '150000']"
52,20240804,15:12-15:16,V,"ALASKA-COHOE, ALASKA-HAARP, ALGERIA-CRAAG, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, ITALY-Strassolt, MEXART, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROSWELL-NM, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, cTRIEST, USA-BOSTON","['150000', '151500']"
53,20240804,16:37-16:40,III,"GREENLAND, *",['163000']
54,20240804,16:51-16:52,U,"ALASKA-COHOE, ALASKA-HAARP, BIR, GERMANY-DLR, GREENLAND, ROSWELL-NM, SWISS-HEITERSWIL, USA-BOSTON",['164500']
55,20240804,17:41-17:43,III,"MEXART, *",['173000']
56,20240804,19:11-19:13,J,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, ROSWELL-NM",['190000']
57,20240804,20:03-20:03,III,"ALASKA-COHOE, *",['200000']
58,20240804,20:20-20:24,III,"ALASKA-HAARP, *",['201500']
59,20240804,20:36-20:36,III,"ALASKA-HAARP, *",['203000']
60,20240804,21:11-21:21,VI,"GREENLAND, *","['210000', '211500']"
61,20240804,22:08-22:11,V,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM",['220000']
62,20240804,22:15-22:28,II,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, ROSWELL-NM",['221500']
63,20240804,22:55-22:56,III,"Australia-ASSA, *",['224500']
64,20240804,23:19-23:59,VI,"Australia-ASSA, *","['231500', '233000', '234500']"
65,20240805,00:11-02:07,VI,"ALASKA-HAARP, *","['000000', '001500', '003000', '004500', '010000', '011500', '013000', '014500', '020000']"
66,20240805,02:27-02:33,V?,"Australia-ASSA, *","['021500', '023000']"
67,20240805,03:38-03:38,III,"ALASKA-HAARP, *",['033000']
68,20240805,04:19-04:19,III,"ALASKA-HAARP, *",['041500']
69,20240805,04:39-04:40,III,"ALMATY, *",['043000']
70,20240805,05:20-05:24,III,"EGYPT-Alexandria, *",['051500']
71,20240805,05:24-05:47,II,"ALASKA-COHOE, ALASKA-HAARP, ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, BIR, EGYPT-Alexandria, FINLAND-Siuntio, Finland-Kempele, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, INDIA-UDAIPUR, ITALY-Strassolt, KASI, MRO, MRT1, Malaysia-Banting, NORWAY-EGERSUND, RWANDA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, TAIWAN-NCU, USA-BOSTON","['051500', '053000', '054500']"
72,20240805,06:58-08:13,VI,"GERMANY-DLR, *","['064500', '070000', '071500', '073000', '074500', '080000']"
73,20240805,08:58-09:00,V,"ALGERIA-CRAAG, ALMATY, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, INDIA-OOTY, INDIA-UDAIPUR, ITALY-Strassolt, KASI, MRO, Malaysia-Banting, NORWAY-EGERSUND, POLAND-Grotniki, RWANDA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TAIWAN-NCU, TRIEST","['084500', '090000']"
74,20240805,09:22-09:22,III,"BIR, *",['091500']
75,20240805,10:22-10:22,III,"AUSTRIA-UNIGRAZ, *",['101500']
76,20240805,10:59-10:59,III,"NORWAY-EGERSUND, *",['104500']
77,20240805,11:07-11:07,III,"HUMAIN, *",['110000']
78,20240805,11:27-11:27,III,"BIR, *",['111500']
79,20240805,12:01-12:11,VI,"AUSTRIA-OE3FLB, *",['120000']
80,20240805,12:14-12:17,V,"AUSTRIA-UNIGRAZ, *","['120000', '121500']"
81,20240805,13:29-13:30,III,"AUSTRIA-MICHELBACH, *","['131500', '133000']"
82,20240805,13:31-13:45,II,"AUSTRIA-OE3FLB, *","['133000', '134500']"
83,20240805,14:18-14:19,III,"AUSTRIA-UNIGRAZ, *",['141500']
84,20240805,15:09-15:29,VI,"ALGERIA-CRAAG, *","['150000', '151500']"
85,20240805,15:30-15:54,II,"ALASKA-COHOE, ALASKA-HAARP, ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, (FINLAND-Siuntio), GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, ITALY-Strassolt, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROSWELL-NM, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON","['153000', '154500']"
86,20240805,16:55-16:56,III,"MEXICO-LANCE, *",['164500']
87,20240805,17:14-17:15,III,"GREENLAND, *","['170000', '171500']"
88,20240805,18:17-18:17,III,"ALASKA-COHOE, *",['181500']
89,20240805,18:35-18:39,III,"GLASGOW, *",['183000']
90,20240805,19:12-19:13,III,"GREENLAND, *",['190000']
91,20240805,19:22-19:23,III,"MEXART, *",['191500']
92,20240805,19:56-19:57,III,"ALASKA-HAARP, *",['194500']
93,20240805,20:48-20:49,V,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, GREENLAND",['204500']
94,20240805,21:31-21:58,VI,"ALASKA-HAARP, *","['213000', '214500']"
95,20240805,23:01-23:06,III,"MEXICO-LANCE, *",['230000']
96,20240805,23:01-23:02,U,"ALASKA-COHOE, ALASKA-HAARP",['230000']
97,20240805,23:19-23:20,II,"MEXICO-LANCE, *",['231500']
98,20240806,01:30-01:50,VI,"ALASKA-HAARP, *","['013000', '014500']"
99,20240806,01:32-01:33,J,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['013000']
100,20240806,02:35-02:39,III,"INDIA-OOTY, *",['023000']
101,20240806,02:54-02:55,III,"INDIA-UDAIPUR, *",['024500']
102,20240806,03:05-03:06,J,"ALASKA-HAARP, ALMATY, Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR, SSRT",['030000']
103,20240806,04:06-04:07,RSP,"Australia-ASSA, *",['040000']
104,20240806,05:37-05:38,RSP,"ALASKA-COHOE, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, NORWAY-EGERSUND, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, TAIWAN-NCU",['053000']
105,20240806,06:14-06:17,V?,"ALASKA-COHOE, ALMATY, AUSTRIA-UNIGRAZ, Australia-ASSA, BIR, EGYPT-Alexandria, Finland-Kempele, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, ITALY-Strassolt, MRO,(MRT1), (Malaysia-Banting), NORWAY-EGERSUND, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TAIWAN-NCU","['060000', '061500']"
106,20240806,06:14-06:23,III,"HUMAIN, *","['060000', '061500']"
107,20240806,08:43-08:44,III,"ALMATY, *",['083000']
108,20240806,09:29-09:30,III,"AUSTRIA-UNIGRAZ, *","['091500', '093000']"
109,20240806,10:01-10:05,III,"AUSTRIA-OE3FLB, *",['100000']
110,20240806,10:35-10:35,III,"INDIA-GAURI, *",['103000']
111,20240806,12:50-12:50,III,"BIR, *",['124500']
112,20240806,15:52-15:54,III,"ALASKA-COHOE, ALASKA-HAARP, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, (FINLAND-Siuntio), GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, MEXART, MRO, NORWAY-EGERSUND, SWISS-CalU, SWISS-HEITERSWIL, (SWISS-IRSOL), SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['154500']
113,20240806,16:52-16:58,III,"GLASGOW, *",['164500']
114,20240806,17:21-17:22,III,"GREENLAND, *",['171500']
115,20240806,17:56-18:25,VI,"ALASKA-COHOE, *","['174500', '180000', '181500']"
116,20240806,18:38-18:52,VI,"MEXART, *","['183000', '184500']"
117,20240806,19:23-19:23,III,"ALASKA-HAARP, *",['191500']
118,20240806,20:03-20:17,VI,"GREENLAND, *","['200000', '201500']"
119,20240806,20:48-21:23,VI,"GREENLAND, *","['204500', '210000', '211500']"
120,20240806,21:25-21:27,J,"ALASKA-HAARP, *",['211500']
121,20240806,22:18-22:26,III,"ALASKA-ANCHORAGE, *",['221500']
122,20240806,22:23-22:26,V,"ALASKA-HAARP, *",['221500']
123,20240806,23:05-23:59,VI,"ALASKA-COHOE, *","['230000', '231500', '233000', '234500']"
124,20240807,00:12-00:12,III,"ALASKA-COHOE, *",['000000']
125,20240807,01:36-01:36,III,"ALASKA-HAARP, *",['013000']
126,20240807,02:07-02:28,VI,"TAIWAN-NCU, *","['020000', '021500']"
127,20240807,02:24-02:26,V,"Australia-ASSA, *",['021500']
128,20240807,02:36-02:48,II,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, INDIA-UDAIPUR, SSRT, *","['023000', '024500']"
129,20240807,03:21-03:21,III,"INDIA-OOTY, *",['031500']
130,20240807,04:05-04:06,J,"Australia-ASSA, *",['040000']
131,20240807,04:24-04:24,III,"INDIA-UDAIPUR, *",['041500']
132,20240807,05:10-05:11,III,"SSRT, *",['050000']
133,20240807,05:22-05:23,III,"HUMAIN, *",['051500']
134,20240807,05:51-05:55,III,"GERMANY-DLR, *",['054500']
135,20240807,06:09-06:10,III,"GERMANY-DLR, ",['060000']
136,20240807,08:33-08:34,III,"ALMATY, AUSTRIA-MICHELBACH, INDIA-UDAIPUR, KASI",['083000']
137,20240807,08:34-08:35,III,"GERMANY-DLR, INDIA-OOTY, NORWAY-EGERSUND, SWISS-CalU, TAIWAN-NCU",['083000']
138,20240807,10:33-10:39,III,"AUSTRIA-OE3FLB, *",['103000']
139,20240807,13:40-13:56,VII,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, ALGERIA-CRAAG, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, Finland-Kempele, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, HURBANOVO, ITALY-Strassolt, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, MRO, NORWAY-EGERSUND, POLAND-Grotniki, ROMANIA, ROSWELL-NM, RWANDA, SOUTHAFRICA-SANSA, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON","['133000', '134500']"
140,20240807,13:58-14:08,II,"BIR, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-Landschlacht, USA-BOSTON","['134500', '140000']"
141,20240807,15:46-15:51,III,"GERMANY-DLR, *",['154500']
142,20240807,17:16-17:16,III,"GREENLAND, *",['171500']
143,20240807,18:24-18:25,III,"MEXART, *",['181500']
144,20240807,18:39-18:44,III,"GREENLAND, *",['183000']
145,20240807,18:48-19:05,II,"ALASKA-COHOE, ALASKA-HAARP, (GLASGOW), GREENLAND, MEXART, ROSWELL-NM","['184500', '190000']"
146,20240807,20:05-23:17,VI,"ALASKA-HAARP, *","['200000', '201500', '203000', '204500', '210000', '211500', '213000', '214500', '220000', '221500', '223000', '224500', '230000', '231500']"
147,20240807,20:41-20:43,III,"ALASKA-ANCHORAGE, *",['203000']
148,20240808,00:42-02:10,VI,"Australia-ASSA, *","['003000', '004500', '010000', '011500', '013000', '014500', '020000']"
149,20240808,03:40-03:40,III,"ALASKA-COHOE, *",['033000']
150,20240808,03:52-04:12,VI,"ALASKA-HAARP, *","['034500', '040000']"
151,20240808,04:08-04:09,III,"ALGERIA-CRAAG, *",['040000']
152,20240808,05:52-05:53,III,"EGYPT-Alexandria, *",['054500']
153,20240808,06:30-06:34,V?,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, ALGERIA-CRAAG, ALMATY, AUSTRIA-OE3FLB, AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, EGYPT-SpaceAgency, ETHIOPIA, FINLAND-Siuntio, Finland-Kempele, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, ITALY-Strassolt, MONGOLIA-U, MRO, MRT1, Malaysia-Banting, NORWAY-EGERSUND, ROMANIA, SOUTHAFRICA-SANSA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['063000']
154,20240808,07:07-07:08,III,"Finland-Kempele, *",['070000']
155,20240808,07:35-07:38,III,"SOUTHAFRICA-SANSA, *",['073000']
156,20240808,07:53-08:00,III,"TRIEST, *","['074500', '080000']"
157,20240808,09:43-09:55,VI,"ALMATY, AUSTRIA-Krumbach, AUSTRIA-OE3FLB, AUSTRIA-MICHELBACH, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, Finland-Kempele, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-UDAIPUR, Malaysia-Banting, NORWAY-EGERSUND, ROMANIA, SOUTHAFRICA-SANSA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TAIWAN-NCU, TRIEST, USA-BOSTON","['093000', '094500']"
158,20240808,10:16-10:35,VI,"BIR, *","['101500', '103000']"
159,20240808,10:16-17:00,CTM,"GLASGOW, *","['101500', '103000', '104500', '110000', '111500', '113000', '114500', '120000', '121500', '123000', '124500', '130000', '131500', '133000', '134500', '140000', '141500', '143000', '144500', '150000', '151500', '153000', '154500', '160000', '161500', '163000', '164500', '170000']"
160,20240808,11:36-11:43,III,"GERMANY-DLR, *",['113000']
161,20240808,13:35-13:37,III,"NORWAY-EGERSUND, *",['133000']
162,20240808,14:03-14:11,III,"GREENLAND, *",['140000']
163,20240808,14:47-14:48,III,"USA-BOSTON, *",['144500']
164,20240808,16:04-16:15,VI,"GERMANY-DLR, *","['160000', '161500']"
165,20240808,18:02-18:17,III,"ALASKA-COHOE, *","['180000', '181500']"
166,20240808,19:23-19:38,VI,"ALASKA-HAARP, *","['191500', '193000']"
167,20240808,19:29-19:34,II,"ALASKA-HAARP, *","['191500', '193000']"
168,20240808,20:02-20:16,II,"ALASKA-HAARP, *","['200000', '201500']"
169,20240808,20:06-23:58,CTM,"ALASKA-HAARP, *","['200000', '201500', '203000', '204500', '210000', '211500', '213000', '214500', '220000', '221500', '223000', '224500', '230000', '231500', '233000', '234500']"
170,20240808,20:06-23:58,CAU,"ALASKA-HAARP, *","['200000', '201500', '203000', '204500', '210000', '211500', '213000', '214500', '220000', '221500', '223000', '224500', '230000', '231500', '233000', '234500']"
171,20240808,21:08-23:59,VI,"ALASKA-HAARP, *","['210000', '211500', '213000', '214500', '220000', '221500', '223000', '224500', '230000', '231500', '233000', '234500']"
172,20240808,23:58-23:59,III,"ALASKA-HAARP, *",['234500']
173,20240809,00:17-00:21,V,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, (KASI), MEXART, (MEXICO-FCFM-UANL), MEXICO-LANCE, (Malaysia-Banting), (ROSWELL-NM), (SSRT), TAIWAN-NCU",['001500']
174,20240809,00:27-00:54,CTM,"ALASKA-HAARP, *","['001500', '003000', '004500']"
175,20240809,01:09-01:37,VI,"MONGOLIA-UB, *","['010000', '011500', '013000']"
176,20240809,03:00-03:09,III,"INDIA-UDAIPUR, *",['030000']
177,20240809,04:49-04:50,III,"HUMAIN, *",['044500']
178,20240809,07:27-07:32,V,"AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, INDIA-OOTY, INDIA-UDAIPUR, KASI, MONGOLIA-UB, MRT1, Malaysia-Banting, NORWAY-EGERSUND, ROMANIA, SOUTHAFRICA-SANSA, SSRT, SWISS-CalU, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON","['071500', '073000']"
179,20240809,08:25-08:27,III,"EGYPT-Alexandria, *",['081500']
180,20240809,09:49-09:54,III,"GERMANY-DLR, *",['094500']
181,20240809,10:21-10:22,III,"SWISS-Landschlacht, *",['101500']
182,20240809,11:57-12:05,III,"BIR, *","['114500', '120000']"
183,20240809,12:08-12:15,II,"GREENLAND, *","['120000', '121500']"
184,20240809,14:03-14:17,VI,"GLASGOW, *","['140000', '141500']"
185,20240809,14:44-14:47,III,"HUMAIN, *","['143000', '144500']"
186,20240809,15:08-15:10,III,"GREENLAND, *",['150000']
187,20240809,15:40-15:42,III,"GERMANY-DLR, *",['153000']
188,20240809,16:47-16:48,III,"ALASKA-COHOE, *",['164500']
189,20240809,17:12-17:15,III,"ALASKA-HAARP, *","['170000', '171500']"
190,20240809,18:57-19:09,VI,"ALASKA-COHOE, *","['184500', '190000']"
191,20240809,19:35-20:00,VI,"GREENLAND, *","['193000', '194500', '200000']"
192,20240809,20:48-20:52,III,"ALASKA-ANCHORAGE, *",['204500']
193,20240809,21:17-21:26,III,"ALASKA-HAARP, *",['211500']
194,20240809,21:24-21:29,II,"ALASKA-HAARP, *",['211500']
195,20240809,22:09-23:59,CTM,"ALASKA-COHOE, *","['220000', '221500', '223000', '224500', '230000', '231500', '233000', '234500']"
196,20240809,22:37-23:11,VI,"ALASKA-HAARP, *","['223000', '224500', '230000']"
197,20240810,00:00-05:45++,CTM,"ALASKA-COHOE, *","['000000', '001500', '003000', '004500', '010000', '011500', '013000', '014500', '020000', '021500', '023000', '024500', '030000', '031500', '033000', '034500', '040000', '041500', '043000', '044500', '050000', '051500', '053000', '054500']"
198,20240810,00:05-02:13,VI,"ALASKA-HAARP, *","['000000', '001500', '003000', '004500', '010000', '011500', '013000', '014500', '020000']"
199,20240810,00:53-01:10,VI,"MEXART, *","['004500', '010000']"
200,20240810,00:54-00:55,III,"ALASKA-ANCHORAGE, ROSWELL-NM",['004500']
201,20240810,02:25-02:40,VI,"MONGOLIA-UB, *","['021500', '023000']"
202,20240810,02:30-02:31,RSP,"KASI, MONGOLIA-UB, SSRT, TAIWAN-NCU",['023000']
203,20240810,03:34-03:34,III,"Australia-ASSA, *",['033000']
204,20240810,04:42-04:43,III,"ALMATY, *",['043000']
205,20240810,05:09-05:11,III,"INDIA-OOTY, *",['050000']
206,20240810,05:35-05:36,III,"INDIA-UDAIPUR, *",['053000']
207,20240810,07:07-07:08,III,"SWISS-Landschlacht, *",['070000']
208,20240810,09:18-09:19,III,"ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, GREENLAND, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, MRO, NORWAY-EGERSUND, RWANDA, SOUTHAFRICA-SANSA, SSRT, SWISS-CalU, SWISS-HEITERSWIL,  SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST, USA-BOSTON",['091500']
209,20240810,11:56-11:57,III,"AUSTRIA-OE3FLB, *",['114500']
210,20240810,12:03-12:13,VI,"NORWAY-EGERSUND, *",['120000']
211,20240810,13:22-13:34,VI,"GERMANY-DLR, *","['131500', '133000']"
212,20240810,16:59-17:35,VI,"ALASKA-COHOE, *","['164500', '170000', '171500', '173000']"
213,20240810,18:13-18:27,VI,"GREENLAND, *","['180000', '181500']"
214,20240810,18:55-18:56,III,"ALASKA-COHOE, *",['184500']
215,20240810,19:00-19:31,VI,"ALASKA-HAARP, *","['190000', '191500', '193000']"
216,20240810,21:00-21:01,III,"ALASKA-COHOE, *",['210000']
217,20240810,21:47-22:42,VI,"ALASKA-COHOE, *","['214500', '220000', '221500', '223000']"
218,20240810,22:48-23:02,VI,"TAIWAN-NCU, *","['224500', '230000']"
219,20240810,23:34-23:59,VI,"ALASKA-HAARP, *","['233000', '234500']"
220,20240811,00:07-02:01,VI,"ALASKA-HAARP, *","['000000', '001500', '003000', '004500', '010000', '011500', '013000', '014500', '020000']"
221,20240811,02:48-02:50,III,"ALMATY, *",['024500']
222,20240811,04:11-04:11,III,"INDIA-OOTY, *",['040000']
223,20240811,04:38-04:44,III,"Australia-ASSA, *",['043000']
224,20240811,05:15-05:21,III,"INDIA-UDAIPUR, *",['051500']
225,20240811,06:27-06:36,III,"GLASGOW, *","['061500', '063000']"
