,Date,Time,Type,Stations,Time_code
0,20230601,00:29-00:34,III,e-Callisto,"['001500', '003000']"
1,20230601,01:28-01:29,III,e-Callisto,['011500']
2,20230601,06:38-06:40,III,e-Callisto,['063000']
3,20230601,07:16-07:22,III,e-Callisto,['071500']
4,20230601,08:10-08:16,III,e-Callisto,"['080000', '081500']"
5,20230601,12:57-13:01,III,e-Callisto,"['124500', '130000']"
6,20230601,17:57-17:58,III,e-Callisto,['174500']
7,20230601,19:06-19:09,III,e-Callisto,['190000']
8,20230601,19:15-19:15,III,e-Callisto,['191500']
9,20230601,19:38-19:39,III,e-Callisto,['193000']
10,20230601,21:46-21:47,III,e-Callisto,['214500']
11,20230601,23:49-23:55,III,e-Callisto,['234500']
12,20230602,01:36-01:37,III,e-Callisto,['013000']
13,20230602,09:07-09:07,III,e-Callisto,['090000']
14,20230602,10:57-10:58,III,e-Callisto,['104500']
15,20230603,00:08-00:08,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, SSRT",['000000']
16,20230603,03:23-03:43,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, (INDIA-UDAIPUR), SSRT","['031500', '033000']"
17,20230603,16:31-16:45,VI,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, BIR, (EGYPT-Alexandria), GERMANY-DLR, GLASGOW, HUMAIN, MEXART, MEXICO-LANCE, MRO, NORWAY-EGERSUND, ROSWELL-NM, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN","['163000', '164500']"
18,20230603,18:10-18:11,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, BIR, GERMANY-DLR, MEXICO-LANCE",['180000']
19,20230603,18:29-18:30,III,"ALASKA-COHOE, ALASKA-HAARP, (Arecibo-Observatory), (MEXICO-LANCE)","['181500', '183000']"
20,20230604,08:23-08:24,III,"ALMATY, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, NORWAY-EGERSUND, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN",['081500']
21,20230604,08:54-08:56,III,"ALMATY, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, INDIA-UDAIPUR, (NORWAY-EGERSUND), SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, (SWISS-MUHEN)",['084500']
