,Date,Time,Type,Stations,Time_code
115,20230317,06:46-06:56,VI,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht",['064500']
116,20230317,06:47-06:50,V,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, MONGOLIA-UB, MRO, (Malaysia-Banting), NORWAY-EGERSUND, SRI-Lanka, SSRT, SWISS-Landschlacht",['064500']
117,20230317,07:59-08:09,VI,"(AUSTRIA-UNIGRAZ), (Australia-ASSA), EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, SSRT","['074500', '080000']"
118,20230317,08:04-08:04,RBR,"GERMANY-DLR, NORWAY-NY-AALESUND, NORWAY-NY-AALESUND, NORWAY-NY-AALESUND",['080000']
119,20230317,09:12-09:12,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, MRO, NORWAY-EGERSUND, (SRI-Lanka), SSRT, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['090000']
120,20230317,13:04-13:05,V?,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, NORWAY-EGERSUND, SPAIN-PERALEJOS, (SPAIN-SIGUENZA), SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['130000']
121,20230317,16:15-16:37,VI,"AUSTRIA-UNIGRAZ, Arecibo-Observatory, (GERMANY-DLR), GLASGOW, HUMAIN, MEXICO-LANCE, (ROSWELL-NM), SWISS-Landschlacht","['161500', '163000']"
122,20230317,17:05-17:06,III,"ALASKA-HAARP, Arecibo-Observatory, GLASGOW, MEXICO-LANCE",['170000']
123,20230317,18:41-18:42,III,"Arecibo-Observatory, MEXICO-LANCE",['183000']
124,20230317,18:53-18:54,III,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE, ROSWELL-NM",['184500']
125,20230317,19:02-19:04,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE, ROSWELL-NM",['190000']
126,20230317,22:46-22:50,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE",['224500']
127,20230318,00:06-00:06,III,"ALASKA-HAARP, Australia-ASSA",['000000']
128,20230318,00:32-00:36,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MONGOLIA-UB, SSRT",['003000']
129,20230318,02:34-02:48,VI,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, MONGOLIA-UB, SSRT","['023000', '024500']"
130,20230318,04:02-04:15,VI,"Australia-ASSA, INDIA-OOTY, SSRT","['040000', '041500']"
131,20230318,05:54-05:57,III,"Australia-ASSA, SSRT",['054500']
132,20230318,06:47-07:16,VI,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, MONGOLIA-UB, MRO, NORWAY-EGERSUND, SSRT, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['064500', '070000', '071500']"
133,20230318,07:11-07:16,V,"AUSTRIA-UNIGRAZ, Australia-ASSA, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, MONGOLIA-UB, MRO, NORWAY-EGERSUND, SPAIN-SIGUENZA, SSRT, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['070000', '071500']"
134,20230318,07:19-07:19,RBR,"Australia-ASSA, HUMAIN, NORWAY-EGERSUND",['071500']
135,20230318,09:16-09:38,VI,"GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht","['091500', '093000']"
136,20230318,10:08-10:09,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht, TRIEST",['100000']
137,20230318,11:23-11:37,VI,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, HURBANOVO, INDIA-OOTY, MRO, (MRT3), NORWAY-EGERSUND, ROMANIA, SPAIN-PERALEJOS, (SPAIN-SIGUENZA), SRI-Lanka, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['111500', '113000']"
138,20230318,13:12-13:28,VI,"AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, (HUMAIN), NORWAY-EGERSUND, SWISS-Landschlacht","['130000', '131500']"
139,20230318,13:32-13:32,III,"AUSTRIA-UNIGRAZ, Arecibo-Observatory, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['133000']
140,20230318,14:21-14:23,III,"(AUSTRIA-UNIGRAZ), Arecibo-Observatory, GERMANY-DLR, GLASGOW, HUMAIN, NORWAY-EGERSUND, SWISS-Landschlacht",['141500']
141,20230318,15:16-15:16,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, Arecibo-Observatory, GERMANY-DLR, GLASGOW, HUMAIN, NORWAY-EGERSUND, ROSWELL-NM, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['151500']
142,20230318,17:44-17:48,III,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, GLASGOW, MEXICO-LANCE","['173000', '174500']"
143,20230318,18:22-18:51,CTM,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE, ROSWELL-NM","['181500', '183000', '184500']"
144,20230318,19:05-19:06,III,Arecibo-Observatory,['190000']
145,20230318,20:50-20:55,III,"ALASKA-COHOE, ALASKA-HAARP, MEXART, MEXICO-LANCE, ROSWELL-NM",['204500']
146,20230318,23:55-23:55,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, (MEXICO-LANCE)",['234500']
147,20230319,01:18-01:28,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['011500']
148,20230319,03:02-03:08,III,"Australia-ASSA, INDIA-OOTY, SSRT",['030000']
149,20230319,04:17-04:17,III,Australia-ASSA,['041500']
150,20230319,04:53-05:28,VI,"Australia-ASSA, INDIA-OOTY, MONGOLIA-UB, SSRT","['044500', '050000', '051500']"
151,20230319,06:32-06:33,III,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, (MONGOLIA-UB), MRO, NORWAY-EGERSUND, SSRT, SWISS-IRSOL, SWISS-Landschlacht, TRIEST",['063000']
152,20230319,07:31-07:31,III,"AUSTRIA-UNIGRAZ, Australia-ASSA, GERMANY-DLR, HUMAIN, INDIA-OOTY, NORWAY-EGERSUND, SSRT",['073000']
153,20230319,09:24-09:24,III,"(GERMANY-DLR), (GLASGOW), (HUMAIN), (INDIA-OOTY)",['091500']
154,20230319,14:16-14:16,III,"Arecibo-Observatory, GLASGOW",['141500']
155,20230319,14:51-14:51,III,"Arecibo-Observatory, GLASGOW",['144500']
156,20230319,15:03-15:33,CTM,"Arecibo-Observatory, GLASGOW, (MEXICO-LANCE)","['150000', '151500', '153000']"
157,20230319,16:27-16:27,III,"Arecibo-Observatory, GLASGOW, MEXICO-LANCE",['161500']
158,20230319,18:07-18:08,III,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, GLASGOW, MEXART, MEXICO-LANCE",['180000']
159,20230319,18:27-18:52,VI,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE","['181500', '183000', '184500']"
160,20230319,20:00-20:02,III,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, (MEXART), MEXICO-LANCE, ROSWELL-NM",['200000']
161,20230319,21:09-21:14,III,"ALASKA-COHOE, ALASKA-HAARP, (MEXART), MEXICO-LANCE, ROSWELL-NM",['210000']
162,20230319,22:42-22:42,III,"ALASKA-COHOE, ALASKA-HAARP, (MEXART), MEXICO-LANCE",['223000']
163,20230320,01:24-01:44,VI,"Australia-ASSA, SSRT","['011500', '013000']"
164,20230320,04:41-04:41,III,"Australia-ASSA, INDIA-OOTY, SSRT",['043000']
165,20230320,06:06-07:47,CTM,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, (MONGOLIA-UB), (MRO), NORWAY-EGERSUND, (SRI-Lanka), SSRT, SWISS-Landschlacht","['060000', '061500', '063000', '064500', '070000', '071500', '073000', '074500']"
166,20230320,09:27-09:34,III,"(ALGERIA-CRAAG), (ALMATY), AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, NORWAY-EGERSUND, SSRT, SWISS-Landschlacht, (SWISS-MUHEN), (TRIEST)","['091500', '093000']"
167,20230320,11:04-11:04,III,"GERMANY-DLR, GLASGOW, (NORWAY-EGERSUND)",['110000']
168,20230320,18:55-19:11,VI,"Arecibo-Observatory, MEXICO-LANCE","['184500', '190000']"
169,20230320,23:02-23:25,VI,"(ALASKA-ANCHORAGE), ALASKA-COHOE, ALASKA-HAARP, (MEXART), MEXICO-LANCE, USA-ARIZONA-ERAU","['230000', '231500']"
170,20230321,00:57-01:02,III,"ALASKA-COHOE, ALASKA-HAARP, SSRT","['004500', '010000']"
171,20230321,01.26-01:26,III,"ALASKA-COHOE, ALASKA-HAARP, SSRT",['011500']
172,20230321,01:37-01:42,III,"ALASKA-COHOE, ALASKA-HAARP, SSRT",['013000']
173,20230321,08:40-08:40,III,"AUSTRIA-UNIGRAZ, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, NORWAY-EGERSUND, (SSRT), SWISS-Landschlacht",['083000']
174,20230321,15:16-15:16,III,"(SWISS-Landschlacht), USA-ARIZONA-ERAU",['151500']
175,20230321,15:40-15:40,III,Arecibo-Observatory,['153000']
176,20230321,15:49-16:51,VI,"Arecibo-Observatory, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, (NORWAY-EGERSUND), SWISS-Landschlacht","['154500', '160000', '161500', '163000', '164500']"
177,20230321,17:41-17:41,III,"Arecibo-Observatory, MEXICO-LANCE",['173000']
178,20230321,17:52-17:54,III,Arecibo-Observatory,['174500']
179,20230321,17:52-17:54,III,Arecibo-Observatory,['174500']
180,20230321,18:35-18:37,III,"Arecibo-Observatory, MEXICO-LANCE",['183000']
181,20230321,20:03-20:03,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE",['200000']
182,20230321,21:15-21:15,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU",['211500']
183,20230321,21:32-21:34,III,"ALASKA-COHOE, ALASKA-HAARP, MEXART, MEXICO-LANCE, USA-ARIZONA-ERAU",['213000']
184,20230321,21:52-21:53,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU",['214500']
185,20230321,22:49-22:49,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU",['224500']
186,20230322,09:21-11:38,VI,"AUSTRIA-UNIGRAZ, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht, (SWISS-MUHEN)","['091500', '093000', '094500', '100000', '101500', '103000', '104500', '110000', '111500', '113000']"
187,20230322,11:30-11:38,CTM,Arecibo-Observatory,['113000']
188,20230322,12:54-12:55,III,"Arecibo-Observatory, GERMANY-DLR, GLASGOW, NORWAY-EGERSUND",['124500']
189,20230322,13:47-13:53,III,"Arecibo-Observatory, GERMANY-DLR, GLASGOW, NORWAY-EGERSUND",['134500']
190,20230322,14:14-18:04,VI,"AUSTRIA-UNIGRAZ, Arecibo-Observatory, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, SWISS-Landschlacht, USA-ARIZONA-ERAU","['140000', '141500', '143000', '144500', '150000', '151500', '153000', '154500', '160000', '161500', '163000', '164500', '170000', '171500', '173000', '174500', '180000']"
191,20230322,14:39-17:10,CTM,"Arecibo-Observatory, GERMANY-DLR, GLASGOW, HUMAIN, MEXICO-LANCE, SWISS-Landschlacht","['143000', '144500', '150000', '151500', '153000', '154500', '160000', '161500', '163000', '164500', '170000']"
192,20230322,19:38-19:41,RBR,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE",['193000']
193,20230322,19:43-19:44,III,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE, USA-ARIZONA-ERAU",['193000']
194,20230322,19:50-23:00,VI,"ALASKA-COHOE, ALASKA-HAARP, Arecibo-Observatory, MEXICO-LANCE, USA-ARIZONA-ERAU","['194500', '200000', '201500', '203000', '204500', '210000', '211500', '213000', '214500', '220000', '221500', '223000', '224500', '230000']"
195,20230322,20:06-21:30,CTM,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU","['200000', '201500', '203000', '204500', '210000', '211500', '213000']"
