,Date,Time,Type,Stations,Time_code
0,20231201,02:54-02:55,III,"Australia-ASSA, INDIA-GAURI",['024500']
1,20231201,03:06-03:28,VI,"Australia-ASSA, INDIA-GAURI, SSRT","['030000', '031500']"
2,20231201,03:52-03:57,III,"Australia-ASSA, INDIA-GAURI",['034500']
3,20231201,05:52-05:59,III,"Australia-ASSA, EGYPT-Alexandria, INDIA-GAURI, INDIA-OOTY, SSRT",['054500']
4,20231201,06:30-06:42,VI,"Australia-ASSA, EGYPT-Alexandria, INDIA-GAURI, INDIA-OOTY, SSRT",['063000']
5,20231201,09:39-09:39,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, NORWAY-EGERSUND, SPAIN-PERALEJOS, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['093000']
6,20231201,11:31-11:31,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-OOTY, MRO, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['113000']
7,20231201,11:53-11:57,III,"ALGERIA-CRAAG, AUSTRIA-Krumbach, AUSTRIA-MICHELBACH, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, EGYPT-SpaceAgency, FINLAND-Siuntio, GERMANY-DLR, GLASGOW, HUMAIN, HURBANOVO, INDIA-OOTY, MRO, NORWAY-EGERSUND, ROMANIA, SPAIN-PERALEJOS, SPAIN-SIGUENZA, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['114500']
8,20231201,13:02-13:03,III,"BIR, (GERMANY-DLR), GLASGOW, HUMAIN",['130000']
9,20231201,18:00-18:01,III,"MEXICO-LANCE, USA-ARIZONA-ERAU",['180000']
10,20231201,23:04-23:05,III,Australia-ASSA,['230000']
11,20231201,23:44-23:52,III,Australia-ASSA,"['233000', '234500']"
12,20231202,00:00-01:45,VI,Australia-ASSA,"['000000', '001500', '003000', '004500', '010000', '011500', '013000', '014500']"
13,20231202,02:37-02:39,III,Australia-ASSA,['023000']
14,20231202,03:38-03:40,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, KASI, SSRT",['033000']
15,20231202,03:45-03:53,CTM,Australia-ASSA,['034500']
16,20231202,08:00-08:01,III,"Australia-ASSA, HUMAIN, INDIA-GAURI, INDIA-OOTY, (MRO)",['080000']
17,20231202,13:09-13:10,III,"(BIR), GLASGOW, HUMAIN, GERMANY-DLR",['130000']
18,20231202,16:59-17:27,VI,MEXICO-LANCE,"['164500', '170000', '171500']"
19,20231202,23:05-23:05,III,Australia-ASSA,['230000']
20,20231203,01:39-01:40,III,Australia-ASSA,['013000']
21,20231203,01:54-01:55,III,Australia-ASSA,['014500']
22,20231203,08:34-08:36,RBR,ALMATY,['083000']
23,20231203,08:49-08:49,RBR,ALMATY,['084500']
24,20231203,20:38-20:47,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, (MEXICO-LANCE), USA-ARIZONA-ERAU","['203000', '204500']"
25,20231203,22:22-22:23,III,Australia-ASSA,['221500']
26,20231203,23:16-23:29,VI,"Australia-ASSA, (USA-ARIZONA-ERAU)",['231500']
27,20231204,01:14-01:14,III,Australia-ASSA,['010000']
28,20231204,01:19-01:19,III,"Australia-ASSA, MONGOLIA-UB, SSRT",['011500']
29,20231204,02:26-02:37,III,Australia-ASSA,"['021500', '023000']"
30,20231204,16:55-16:56,III,"USA-ARIZONA-ERAU, MEXICO-LANCE",['164500']
31,20231204,20:51-20:57,III,"Australia-ASSA, MEXICO-LANCE",['204500']
32,20231204,21:34-21:35,III,Australia-ASSA,['213000']
33,20231204,23:29-23:34,III,"Australia-ASSA, Malaysia-Banting","['231500', '233000']"
34,20231205,02:02-02:03,III,Australia-ASSA,['020000']
35,20231205,02:33-02:34,III,Australia-ASSA,['023000']
36,20231205,06:48-06:48,III,"ALMATY, INDIA-GAURI, INDIA-OOTY, KASI, Malaysia-Banting, SSRT",['064500']
37,20231205,06:49-06:50,III,Australia-ASSA,['064500']
38,20231205,14:42-14:43,RBR,USA-ARIZONA-ERAU,['143000']
39,20231205,20:05-20:11,III,(USA-ARIZONA-ERAU),['200000']
40,20231206,05:37-05:37,III,"Australia-ASSA, (INDIA-OOTY)",['053000']
41,20231206,22:23-22:23,RBR,USA-ARIZONA-ERAU,['221500']
42,20231207,04:24-04:26,III,INDIA-GAURI,['041500']
43,20231207,09:49-09:50,III,"AUSTRIA-UNIGRAZ, (BIR), (DENMARK), EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['094500']
44,20231207,10:02-10:05,V,"AUSTRIA-UNIGRAZ, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht, (TRIEST)",['100000']
45,20231207,11:20-11:20,III,"ALGERIA-CRAAG, AUSTRIA-UNIGRAZ, BIR, (DENMARK), EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['111500']
46,20231207,13:29-13:30,III,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, MEXART, NORWAY-EGERSUND, SWISS-Landschlacht, SWISS-MUHEN","['131500', '133000']"
47,20231207,14:59-15:00,III,"(BIR), HUMAIN, MEXICO-LANCE","['144500', '150000']"
48,20231207,15:16-15:16,III,USA-ARIZONA-ERAU,['151500']
49,20231207,18:15-18:16,III,"MEXICO-LANCE, USA-ARIZONA-ERAU",['181500']
50,20231208,21:24-21:25,III,"Australia-ASSA, MEXICO-LANCE, USA-ARIZONA-ERAU",['211500']
