,Date,Time,Type,Stations,Time_code
0,20230801,00:00-04:40+,CTM,*,"['000000', '001500', '003000', '004500', '010000', '011500', '013000', '014500', '020000', '021500', '023000', '024500', '030000', '031500', '033000', '034500', '040000', '041500', '043000']"
1,20230801,00:05-00:05,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['000000']
2,20230801,02:40-03:10,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-GAURI, MONGOLIA-UB, SSRT","['023000', '024500', '030000']"
3,20230801,08:03-08:04,III,"(DENMARK), GERMANY-DLR, INDIA-GAURI, INDIA-OOTY, (SSRT)",['080000']
4,20230801,11:26-12:59,VI,"AUSTRIA-UNIGRAZ, BIR, DENMARK, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, (INDIA-OOTY), MRO, NORWAY-EGERSUND, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['111500', '113000', '114500', '120000', '121500', '123000', '124500']"
5,20230801,14:18-14:18,III,"BIR, GERMANY-DLR, GLASGOW, SWISS-HEITERSWIL, SWISS-Landschlacht, (SWISS-MUHEN), USA-ARIZONA-ERAU",['141500']
6,20230801,20:00-20:13,VI,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU",['200000']
7,20230801,21:53-21:54,III,"ALASKA-COHOE, ALASKA-HAARP, MEXART, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU",['214500']
8,20230801,22:44-22:46,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-LANCE, ROSWELL-NM, USA-ARIZONA-ERAU","['223000', '224500']"
9,20230801,23:03-23:04,III,"ALASKA-COHOE, ALASKA-HAARP, (Australia-ASSA), MEXICO-LANCE, USA-ARIZONA-ERAU",['230000']
10,20230802,03:08-03:09,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT",['030000']
11,20230802,04:16-04:24,III,"Australia-ASSA, INDIA-GAURI, INDIA-OOTY, SSRT",['041500']
12,20230802,04:45-04:45,J,"Australia-ASSA, (DENMARK), (GERMANY-DLR), HUMAIN, INDIA-GAURI, INDIA-OOTY, SSRT",['044500']
13,20230802,07:59-08:13,II,"INDIA-GAURI, INDIA-OOTY, SSR","['074500', '080000']"
14,20230802,08:15-09:50,IV,"AUSTRIA-UNIGRAZ, BIR, DENMARK, EGYPT-Alexandria, GERMANY-DLR, GLASGOW, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, NORWAY-EGERSUND, SOUTHAFRICA-SANSA, SRI-Lanka, SSRT, SWISS-HEITERSWIL, SWISS-IRSOL, SWISS-Landschlacht, SWISS-MUHEN","['081500', '083000', '084500', '090000', '091500', '093000', '094500']"
15,20230802,08:20-12:23,CTM,*,"['081500', '083000', '084500', '090000', '091500', '093000', '094500', '100000', '101500', '103000', '104500', '110000', '111500', '113000', '114500', '120000', '121500']"
16,20230802,15:05-15:07,III,"GERMANY-DLR, MEXICO-LANCE, SWISS-HEITERSWIL, SWISS-Landschlacht, USA-ARIZONA-ERAU",['150000']
17,20230802,16:08-16:09,III,"MEXICO-LANCE, USA-ARIZONA-ERAU",['160000']
18,20230802,16:14-16:15,III,"MEXICO-LANCE, USA-ARIZONA-ERAU","['160000', '161500']"
19,20230802,17:27-17:28,III,"MEXICO-LANCE, USA-ARIZONA-ERAU",['171500']
20,20230802,20:21-20:43,VI,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU","['201500', '203000']"
21,20230802,21:02-21:02,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU",['210000']
22,20230802,21:30-21:31,III,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE, USA-ARIZONA-ERAU",['213000']
23,20230802,23:56-23:56,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, USA-ARIZONA-ERAU",['234500']
24,20230803,05:31-05:31,III,"GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht",['053000']
25,20230803,06:15-06:16,III,"GERMANY-DLR, INDIA-GAURI, INDIA-OOTY, SSRT, SWISS-Landschlacht",['061500']
26,20230803,09:14-09:14,III,"AUSTRIA-UNIGRAZ, BIR, DENMARK, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-GAURI, INDIA-OOTY, MRO, (NORWAY-EGERSUND), SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN",['090000']
